 237  9847.15625 -15162.7549 -5315.59863  36138.2266  3774.13257
 239  10286.2988 -14338.6689 -4052.37012  36224.8047  1193.47852
 241  10709.4346 -13497.1025 -2787.66797  36222.0859 -1340.63782
 243  11114.4951 -12639.1035 -1524.6084  36131.8594 -3818.87598
 245  11499.5137 -11765.6934 -266.179688  35956.2305 -6232.36426
 247  11862.6074 -10877.96  984.647461  35697.6133 -8572.4707
 249  12202.0156 -9976.96191  2225.05371  35358.707 -10831.0996
 251  12516.0752 -9063.82129  3452.25391  34942.5 -13000.4795
 253  12803.2607 -8139.63672  4663.62402  34452.2305 -15073.4082
 255  13062.1787 -7205.52344  5856.65527  33891.375 -17043.1895
 257  13291.5586 -6262.64355  7028.91504  33263.6641 -18903.5859
 259  13490.2881 -5312.12109  8178.16699  32572.9922 -20649.0293
 261  13657.3945 -4355.13965  9302.25488  31823.4844 -22274.4414
 263  13792.0693 -3392.85205  10399.2168  31019.3984 -23775.4258
 265  13893.6553 -2426.41772  11467.2373  30165.1367 -25148.1992
 267  13961.6533 -1457.04028  12504.6133  29265.252 -26389.5723
 269  13995.7363 -485.87439  13509.8623  28324.3516 -27497.0684
 271  13995.7363  485.870178  14481.6064  27347.1719 -28468.8145
 273  13961.6533  1457.03601  15418.6895  26338.4434 -29303.6484
 275  13893.6553  2426.41357  16320.0684  25302.9883 -30001.0312
 277  13792.0713  3392.83472  17184.9062  24245.5859 -30561.1172
 279  13657.3945  4355.13525  18012.5293  23171.0059 -30984.7168
 281  13490.2881  5312.11719  18802.4062  22084.0156 -31273.2676
 283  13291.5566  6262.63965  19554.1953  20989.2637 -31428.8691
 285  13062.1777  7205.51904  20267.6973  19891.3789 -31454.2324
 287  12803.2656  8139.62012  20942.8867  18794.834 -31352.6797
 289  12516.0752  9063.81641  21579.8906  17703.9785 -31128.1172
 291  12202.0146  9976.95801  22178.9727  16623.0586 -30785.0195
 293  11862.6074  10877.9561  22740.5625  15556.0967 -30328.3848
 295  11499.5137  11765.6895  23265.2031  14506.9912 -29763.7461
 297  11114.5  12639.0879  23753.5879  13479.3945 -29097.0859
 299  10709.4346  13497.0986  24206.5332  12476.7422 -28334.8379
 301  10286.3037  14338.6543  24624.957  11502.2793 -27483.8672
 303  9847.1543  15162.752  25009.9062  10558.9531 -26551.373
 305  9394.14258  15968.3643  25362.5078  9649.50195 -25544.9336
 307  8929.45898  16754.5332  25683.9922  8776.34766 -24472.3691
 309  8455.38184  17520.2793  25975.6602  7941.68066 -23341.8066
 311  7974.21436  18264.6777  26238.8926  7147.36963 -22161.5371
 313  7488.29395  18986.8359  26475.1289  6394.99219 -20940.0137
 315  7000.00244  19685.8496  26685.8516  5685.85889 -19685.8574
 317  6511.70264  20360.8887  26872.5918  5020.93848 -18407.7012
 319  6025.78906  21011.1133  27036.9023  4400.93457 -17114.2695
 321  5544.62207  21635.7383  27180.3594  3826.22046 -15814.2256
 323  5070.53809  22234.0137  27304.5508  3296.86938 -14516.166
 325  4605.86084  22805.1895  27411.0508  2812.67676 -13228.6357
 327  4152.84229  23348.5898  27501.4316  2373.11621 -11959.959
