 255  13062.1787  12470.7666  25532.9453 -200.001831 -36719.4805
 257  13291.5586  12211.8955  25503.4531 -1493.63586 -37378.125
 259  13490.2881  11938.1416  25428.4297 -2807.89062 -37899.293
 261  13657.3945  11649.8467  25307.2422 -4137.86719 -38279.4297
 263  13792.0693  11347.3584  25139.4277 -5478.60889 -38515.6367
 265  13893.6553  11031.041  24924.6953 -6825.06787 -38605.6602
 267  13961.6533  10701.2891  24662.9414 -8172.07568 -38547.9023
 269  13995.7363  10358.4932  24354.2305 -9514.49121 -38341.4375
 271  13995.7363  10003.083  23998.8203 -10847.083 -37986.0273
 273  13961.6533  9635.48047  23597.1328 -12164.6914 -37482.0938
 275  13893.6553  9256.14062  23149.7969 -13462.1162 -36830.7578
 277  13792.0713  8865.52637  22657.5977 -14734.2559 -36033.8086
 279  13657.3945  8464.10547  22121.5 -15976.0879 -35093.6875
 281  13490.2881  8052.37793  21542.666 -17182.6309 -34013.5273
 283  13291.5566  7630.83398  20922.3906 -18349.0957 -32797.0625
 285  13062.1777  7199.99902  20262.1758 -19470.7656 -31448.7109
 287  12803.2656  6760.39209  19563.6582 -20543.1406 -29973.4512
 289  12516.0752  6312.54248  18828.6172 -21561.8984 -28376.8418
 291  12202.0146  5857.00781  18059.0234 -22522.8809 -26665.0684
 293  11862.6074  5394.33154  17256.9395 -23422.209 -24844.7617
 295  11499.5137  4925.08936  16424.6035 -24256.1953 -22923.1465
 297  11114.5  4449.84668  15564.3467 -25021.4473 -20907.8457
 299  10709.4346  3969.17603  14678.6104 -25714.8438 -18806.916
 301  10286.3037  3483.67603  13769.9795 -26333.5234 -16628.8887
 303  9847.1543  2993.92505  12841.0791 -26874.9648 -14382.5469
 305  9394.14258  2500.5332  11894.6758 -27336.9277 -12077.1035
 307  8929.45898  2004.08813  10933.5469 -27717.5273 -9721.9248
 309  8455.38184  1505.20813  9960.58984 -28015.1836 -7326.73682
 311  7974.21436  1004.49426  8978.70898 -28228.6758 -4901.35352
 313  7488.29395  502.549774  7990.84375 -28357.125 -2455.72803
 315  7000.00244 -.000171718289  7000.00244 -28400. -.00795014948
 317  6511.70264 -502.556976  6009.14551 -28357.125  2455.74585
 319  6025.78906 -1004.49463  5021.29443 -28228.6758  4901.33789
 321  5544.62207 -1505.2085  4039.41357 -28015.1836  7326.72168
 323  5070.53809 -2004.09534  3066.44287 -27717.5234  9721.94238
 325  4605.86084 -2500.53369  2105.32715 -27336.9316  12077.0879
 327  4152.84229 -2993.93213  1158.91016 -26874.9609  14382.5635
 329  3713.69971 -3483.67627  230.023438 -26333.5273  16628.875
 331  3290.56299 -3969.18286 -678.619873 -25714.8379  18806.9316
 333  2885.50342 -4449.84717 -1564.34375 -25021.4531  20907.834
 335  2500.48877 -4925.08984 -2424.60107 -24256.2012  22923.1328
 337  2137.39087 -5394.33838 -3256.94751 -23422.2031  24844.7754
 339  1797.98743 -5857.0083 -4059.021 -22522.8867  26665.0586
 341  1483.92358 -6312.54883 -4828.625 -21561.8906  28376.8555
 343  1196.73743 -6760.39209 -5563.65479 -20543.1465  29973.4434
 345  937.823853 -7199.99951 -6262.17578 -19470.7734  31448.7031
 347  708.441528 -7630.84033 -6922.39893 -18349.0879  32797.0742
 349  509.713928 -8052.37842 -7542.66455 -17182.6387  34013.5234
 351  342.603912 -8464.11133 -8121.50732 -15976.0781  35093.6953
 353  207.930206 -8865.52637 -8657.5957 -14734.2637  36033.8047
 355  106.346428 -9256.14062 -9149.79395 -13462.124  36830.7539
 357  38.3467407 -9635.4834 -9597.13672 -12164.6836  37482.0977
 359  4.26430988 -10003.0811 -9998.81641 -10847.0928  37986.0234
