329 1524.6000 0.785241
330 1523.2333 0.784537
331 1521.1667 0.783472
332 1518.9667 0.782339
333 1517.5000 0.781584
334 1515.6800 0.780646
335 1514.0667 0.779815
336 1512.3000 0.778905
337 1509.8000 0.777618
338 1507.4667 0.776416
339 1506.0000 0.775661
340 1503.9000 0.774579
341 1502.0667 0.773635
342 1500.6667 0.772914
343 1498.5000 0.771798
344 1496.0333 0.770527
345 1494.0200 0.76949
346 1492.4667 0.76869
347 1490.9333 0.767901
348 1488.6167 0.766707
349 1486.1667 0.765446
350 1484.6333 0.764656
351 1482.4200 0.763516
352 1480.2333 0.76239
353 1478.4667 0.76148
354 1476.1167 0.760269
355 1473.8667 0.75911
356 1472.0000 0.758149
357 1470.3400 0.757294
358 1468.3000 0.756243
359 1466.6333 0.755385
360 1464.5500 0.754312
361 1462.3000 0.753153
362 1460.1200 0.75203
363 1458.0333 0.750956
364 1456.2000 0.750011
365 1453.7333 0.748741
366 1451.4333 0.747556
367 1449.5333 0.746578
368 1447.3600 0.745458
369 1445.4333 0.744466
370 1443.8000 0.743625
371 1441.1333 0.742251
372 1438.8333 0.741067
373 1436.3400 0.739782
374 1434.3000 0.738732
375 1432.6333 0.737873
376 1430.5800 0.736816
377 1428.3250 0.735654
378 1426.0333 0.734474
379 1423.6400 0.733241
380 1421.4333 0.732105
381 1419.0200 0.730862
382 1417.0750 0.72986
383 1415.0333 0.728809
384 1412.5800 0.727545
385 1410.4333 0.726439
386 1408.3250 0.725353
387 1406.5000 0.724413
388 1403.7667 0.723006
389 1401.4000 0.721787
390 1398.9000 0.720499
391 1397.1000 0.719572
392 1394.7667 0.71837
393 1391.9000 0.716894
394 1390.0333 0.715932
395 1387.6400 0.7147
396 1385.4000 0.713546
397 1383.5000 0.712567
398 1380.9250 0.711241
399 1378.6667 0.710078
400 1376.3600 0.70889
401 1374.3333 0.707846
402 1371.3667 0.706318
403 1368.6000 0.704893
404 1366.4333 0.703777
405 1362.5000 0.701751
406 1360.8333 0.700893
407 1358.3800 0.699629
408 1356.2333 0.698524
409 1354.0250 0.697386
410 1351.3000 0.695983
411 1348.6667 0.694627
412 1346.2600 0.693387
413 1343.6750 0.692056
414 1341.4000 0.690884
415 1339.1667 0.689734
416 1336.3167 0.688266
417 1333.1667 0.686643
418 1330.7667 0.685407
419 1328.0600 0.684013
420 1325.2667 0.682575
421 1322.7667 0.681287
422 1320.2333 0.679982
423 1317.9667 0.678815
424 1315.4800 0.677534
425 1313.0333 0.676274
426 1310.1333 0.67478
427 1306.9667 0.673149
428 1304.1000 0.671673
429 1301.1333 0.670145
430 1299.0667 0.66908
431 1296.5333 0.667775
432 1292.9667 0.665939
433 1290.0800 0.664452
434 1287.2000 0.662968
435 1284.3800 0.661516
436 1281.5250 0.660045
437 1279.0333 0.658762
438 1276.2400 0.657323
439 1273.9000 0.656118
440 1270.6333 0.654436
441 1267.4000 0.65277
442 1264.4800 0.651267
443 1262.0667 0.650024
444 1258.9333 0.64841
445 1255.8667 0.64683
446 1253.3000 0.645508
447 1250.0500 0.643834
448 1247.0333 0.642281
449 1243.8600 0.640646
450 1240.4250 0.638877
451 1236.9400 0.637082
452 1234.0667 0.635602
453 1231.1800 0.634115
454 1228.0500 0.632503
455 1224.5200 0.630685
456 1221.4333 0.629095
457 1218.3200 0.627492
458 1215.2750 0.625924
459 1211.3200 0.623887
460 1208.1667 0.622263
461 1205.4333 0.620855
462 1202.1200 0.619148
463 1198.6750 0.617374
464 1195.9000 0.615945
465 1193.3667 0.61464
466 1190.1800 0.612999
467 1186.5000 0.611103
468 1183.1600 0.609383
469 1179.2750 0.607382
470 1176.1333 0.605764
471 1172.9000 0.604099
472 1169.7333 0.602468
473 1166.4000 0.600751
474 1162.3500 0.598665
475 1159.1000 0.596991
476 1155.6400 0.595209
477 1151.7333 0.593197
478 1148.8333 0.591703
479 1145.0500 0.589754
480 1140.8000 0.587566
481 1136.8400 0.585526
482 1133.2667 0.583686
483 1129.5750 0.581784
484 1125.6200 0.579747
485 1121.4000 0.577574
486 1118.2000 0.575925
487 1113.6000 0.573556
488 1109.7667 0.571582
489 1107.0667 0.570191
490 1104.1800 0.568705
491 1098.8750 0.565972
492 1095.1000 0.564028
493 1091.3600 0.562102
494 1087.5000 0.560114
495 1084.3000 0.558465
496 1079.2667 0.555873
497 1074.3333 0.553332
498 1070.8667 0.551547
499 1066.6600 0.54938
500 1062.5667 0.547272
501 1057.9500 0.544894
502 1053.0000 0.542344
503 1049.5667 0.540576
504 1045.1200 0.538286
505 1040.3000 0.535803
506 1035.6200 0.533393
507 1031.1000 0.531065
508 1026.7333 0.528816
509 1022.7000 0.526738
510 1017.8600 0.524246
511 1013.6667 0.522086
512 1009.0500 0.519708
513 1004.2800 0.517251
514 999.3000 0.514686
515 993.9500 0.511931
516 988.2000 0.508969
517 983.8667 0.506738
518 979.0000 0.504231
519 974.1250 0.50172
520 969.5333 0.499355
521 964.3800 0.496701
522 958.5333 0.49369
523 952.4667 0.490565
524 947.0000 0.487749
525 942.0000 0.485174
526 936.7400 0.482465
527 930.4667 0.479234
528 924.9167 0.476375
529 918.8000 0.473225
530 914.0500 0.470779
531 908.0100 0.467668
532 901.9375 0.46454
533 896.0120 0.461488
534 890.0833 0.458435
535 885.3033 0.455973
536 878.2667 0.452349
537 871.6533 0.448942
538 864.8100 0.445418
539 858.4633 0.442149
540 853.8167 0.439756
541 846.8560 0.436171
542 840.0867 0.432684
543 833.3483 0.429213
544 825.6800 0.425264
545 818.3260 0.421476
546 811.3300 0.417873
547 805.8333 0.415042
548 797.3983 0.410698
549 790.1100 0.406944
550 782.0700 0.402803
551 774.1533 0.398725
552 766.4583 0.394762
553 757.2833 0.390036
554 750.7700 0.386682
555 742.3160 0.382328
556 733.5950 0.377836
557 723.3720 0.372571
558 715.7267 0.368633
559 705.7940 0.363517
560 696.7667 0.358868
561 688.5175 0.354619
562 677.8040 0.349101
563 667.1467 0.343612
564 657.8700 0.338834
565 647.4640 0.333474
566 634.1233 0.326603
567 620.7467 0.319714
568 606.9100 0.312587
569 597.4333 0.307706
570 587.5967 0.30264
571 572.9800 0.295112
572 557.8267 0.287307
573 546.4900 0.281468
574 529.0480 0.272485
575 511.1233 0.263252
576 494.2600 0.254567
577 474.2033 0.244237
578 457.7433 0.235759
579 435.1100 0.224102
580 410.7633 0.211562
581 392.4367 0.202123
582 363.6220 0.187282
583 332.4467 0.171226
584 308.7100 0.159
585 266.9317 0.137482
586 224.8600 0.115813
587 194.9867 0.100427
588 153.6520 0.079138
589 121.9100 0.0627894
590 95.6070 0.0492421
591 75.3242 0.0387955
592 62.5540 0.0322182
593 52.1395 0.0268543
594 43.1867 0.0222432
595 36.9036 0.0190071
596 32.0525 0.0165085
597 27.9352 0.0143879
598 24.5395 0.012639
599 21.2412 0.0109402
600 18.8590 0.00971327
601 16.9482 0.00872912
602 15.1963 0.00782681
603 13.2668 0.00683302
604 11.9357 0.00614745
605 11.1023 0.00571821
