0.461538 0.837552
0.463248 0.836797
0.464957 0.836055
0.466667 0.835136
0.468376 0.834513
0.470085 0.83382
0.471795 0.832968
0.473504 0.831912
0.475214 0.830942
0.476923 0.830118
0.478632 0.829308
0.480342 0.828625
0.482051 0.827972
0.483761 0.826813
0.48547 0.82574
0.487179 0.825105
0.488889 0.824291
0.490598 0.82356
0.492308 0.822908
0.494017 0.821775
0.495726 0.821019
0.497436 0.820092
0.499145 0.819089
0.500855 0.818307
0.502564 0.817568
0.504274 0.816633
0.505983 0.815577
0.507692 0.814907
0.509402 0.814042
0.511111 0.813087
0.512821 0.81228
0.51453 0.811405
0.516239 0.810478
0.517949 0.809448
0.519658 0.808658
0.521368 0.807697
0.523077 0.806838
0.524786 0.806117
0.526496 0.805027
0.528205 0.803851
0.529915 0.803061
0.531624 0.802144
0.533333 0.801207
0.535043 0.8004
0.536752 0.799344
0.538462 0.798288
0.540171 0.79755
0.54188 0.79653
0.54359 0.795713
0.545299 0.794889
0.547009 0.794215
0.548718 0.793391
0.550427 0.792451
0.552137 0.791473
0.553846 0.790322
0.555556 0.789278
0.557265 0.788266
0.558974 0.787249
0.560684 0.786229
0.562393 0.785241
0.564103 0.784537
0.565812 0.783472
0.567521 0.782339
0.569231 0.781584
0.57094 0.780646
0.57265 0.779815
0.574359 0.778905
0.576068 0.777618
0.577778 0.776416
0.579487 0.775661
0.581197 0.774579
0.582906 0.773635
0.584615 0.772914
0.586325 0.771798
0.588034 0.770527
0.589744 0.76949
0.591453 0.76869
0.593162 0.767901
0.594872 0.766707
0.596581 0.765446
0.598291 0.764656
0.6 0.763516
0.601709 0.76239
0.603419 0.76148
0.605128 0.760269
0.606838 0.75911
0.608547 0.758149
0.610256 0.757294
0.611966 0.756243
0.613675 0.755385
0.615385 0.754312
0.617094 0.753153
0.618803 0.75203
0.620513 0.750956
0.622222 0.750011
0.623932 0.748741
0.625641 0.747556
0.62735 0.746578
0.62906 0.745458
0.630769 0.744466
0.632479 0.743625
0.634188 0.742251
0.635897 0.741067
0.637607 0.739782
0.639316 0.738732
0.641026 0.737873
0.642735 0.736816
0.644444 0.735654
0.646154 0.734474
0.647863 0.733241
0.649573 0.732105
0.651282 0.730862
0.652991 0.72986
0.654701 0.728809
0.65641 0.727545
0.65812 0.726439
0.659829 0.725353
0.661538 0.724413
0.663248 0.723006
0.664957 0.721787
0.666667 0.720499
0.668376 0.719572
0.670085 0.71837
0.671795 0.716894
0.673504 0.715932
0.675214 0.7147
0.676923 0.713546
0.678632 0.712567
0.680342 0.711241
0.682051 0.710078
0.683761 0.70889
0.68547 0.707846
0.687179 0.706318
0.688889 0.704893
0.690598 0.703777
0.692308 0.701751
0.694017 0.700893
0.695726 0.699629
0.697436 0.698524
0.699145 0.697386
0.700855 0.695983
0.702564 0.694627
0.704274 0.693387
0.705983 0.692056
0.707692 0.690884
0.709402 0.689734
0.711111 0.688266
0.712821 0.686643
0.71453 0.685407
0.716239 0.684013
0.717949 0.682575
0.719658 0.681287
0.721368 0.679982
0.723077 0.678815
0.724786 0.677534
0.726496 0.676274
0.728205 0.67478
0.729915 0.673149
0.731624 0.671673
0.733333 0.670145
0.735043 0.66908
0.736752 0.667775
0.738462 0.665939
0.740171 0.664452
0.74188 0.662968
0.74359 0.661516
0.745299 0.660045
0.747009 0.658762
0.748718 0.657323
0.750427 0.656118
0.752137 0.654436
0.753846 0.65277
0.755556 0.651267
0.757265 0.650024
0.758974 0.64841
0.760684 0.64683
0.762393 0.645508
0.764103 0.643834
0.765812 0.642281
0.767521 0.640646
0.769231 0.638877
0.77094 0.637082
0.77265 0.635602
0.774359 0.634115
0.776068 0.632503
0.777778 0.630685
0.779487 0.629095
0.781197 0.627492
0.782906 0.625924
0.784615 0.623887
0.786325 0.622263
0.788034 0.620855
0.789744 0.619148
0.791453 0.617374
0.793162 0.615945
0.794872 0.61464
0.796581 0.612999
0.798291 0.611103
0.8 0.609383
0.801709 0.607382
0.803419 0.605764
0.805128 0.604099
0.806838 0.602468
0.808547 0.600751
0.810256 0.598665
0.811966 0.596991
0.813675 0.595209
0.815385 0.593197
0.817094 0.591703
0.818803 0.589754
0.820513 0.587566
0.822222 0.585526
0.823932 0.583686
0.825641 0.581784
0.82735 0.579747
0.82906 0.577574
0.830769 0.575925
0.832479 0.573556
0.834188 0.571582
0.835897 0.570191
0.837607 0.568705
0.839316 0.565972
0.841026 0.564028
0.842735 0.562102
0.844444 0.560114
0.846154 0.558465
0.847863 0.555873
0.849573 0.553332
0.851282 0.551547
0.852991 0.54938
0.854701 0.547272
0.85641 0.544894
0.85812 0.542344
0.859829 0.540576
0.861538 0.538286
0.863248 0.535803
0.864957 0.533393
0.866667 0.531065
0.868376 0.528816
0.870085 0.526738
0.871795 0.524246
0.873504 0.522086
0.875214 0.519708
0.876923 0.517251
0.878632 0.514686
0.880342 0.511931
0.882051 0.508969
0.883761 0.506738
0.88547 0.504231
0.887179 0.50172
0.888889 0.499355
0.890598 0.496701
0.892308 0.49369
0.894017 0.490565
0.895726 0.487749
0.897436 0.485174
0.899145 0.482465
0.900855 0.479234
0.902564 0.476375
0.904274 0.473225
0.905983 0.470779
0.907692 0.467668
0.909402 0.46454
0.911111 0.461488
0.912821 0.458435
0.91453 0.455973
0.916239 0.452349
0.917949 0.448942
0.919658 0.445418
0.921368 0.442149
0.923077 0.439756
0.924786 0.436171
0.926496 0.432684
0.928205 0.429213
0.929915 0.425264
0.931624 0.421476
0.933333 0.417873
0.935043 0.415042
0.936752 0.410698
0.938462 0.406944
0.940171 0.402803
0.94188 0.398725
0.94359 0.394762
0.945299 0.390036
0.947009 0.386682
0.948718 0.382328
0.950427 0.377836
0.952137 0.372571
0.953846 0.368633
0.955556 0.363517
0.957265 0.358868
0.958974 0.354619
0.960684 0.349101
0.962393 0.343612
0.964103 0.338834
0.965812 0.333474
0.967521 0.326603
0.969231 0.319714
0.97094 0.312587
0.97265 0.307706
0.974359 0.30264
0.976068 0.295112
0.977778 0.287307
0.979487 0.281468
0.981197 0.272485
0.982906 0.263252
0.984615 0.254567
0.986325 0.244237
0.988034 0.235759
0.989744 0.224102
0.991453 0.211562
0.993162 0.202123
0.994872 0.187282
0.996581 0.171226
0.998291 0.159
1 0.137482
1.00171 0.115813
