55.19	0.005284
55.31	0.005324
55.42	0.005364
55.54	0.005405
55.65	0.005445
55.77	0.005485
55.88	0.005526
56.00	0.005566
56.12	0.005606
56.23	0.005647
56.35	0.005687
56.46	0.005727
56.58	0.005768
56.7	0.005808
56.81	0.005848
56.93	0.005889
57.04	0.005929
57.16	0.005969
57.28	0.00601
57.39	0.006050
57.51	0.006090
57.62	0.006131
57.74	0.006171
57.86	0.006211
57.97	0.006252
58.09	0.006292
58.20	0.006332
58.32	0.006373
58.44	0.006413
58.55	0.006453
58.67	0.006494
58.78	0.006534
58.9	0.006574
59.02	0.006615
59.13	0.006655
59.25	0.006695
59.36	0.006736
59.48	0.006776
59.6	0.006816
59.71	0.006857
59.83	0.006897
59.94	0.006937
60.06	0.006978
60.17	0.007018
60.29	0.007058
60.41	0.007099
60.52	0.007139
60.64	0.007179
60.75	0.00722
60.87	0.007260
60.99	0.007300
61.10	0.007341
61.22	0.007381
61.33	0.007421
61.45	0.007462
61.57	0.007502
61.68	0.007542
61.8	0.007583
61.91	0.007623
62.03	0.007663
62.15	0.007704
62.26	0.007744
62.38	0.007784
62.49	0.007825
62.61	0.007865
62.73	0.007905
62.84	0.007946
62.96	0.007986
63.07	0.008026
63.19	0.008067
63.31	0.008107
63.42	0.008147
63.54	0.008188
63.65	0.008228
63.77	0.008268
63.89	0.008309
64.00	0.008349
64.12	0.008389
64.23	0.00843
64.35	0.008470
64.46	0.008510
64.58	0.008551
64.7	0.008591
64.81	0.008631
64.93	0.008672
65.04	0.008712
65.16	0.008752
65.28	0.008793
65.39	0.008833
65.51	0.008873
65.62	0.008914
65.74	0.008954
65.86	0.008994
65.97	0.009035
66.09	0.009075
66.20	0.009116
66.32	0.009156
66.44	0.009196
66.55	0.009237
66.67	0.009277
66.78	0.009317
66.9	0.009358
67.02	0.009398
67.13	0.009438
67.25	0.009479
67.36	0.009519
67.48	0.009559
67.6	0.0096
67.71	0.00964
67.83	0.009680
67.94	0.009721
68.06	0.009761
68.18	0.009801
68.29	0.009842
68.41	0.009882
68.52	0.009922
68.64	0.009963
68.75	0.01000
68.87	0.01004
68.99	0.01008
69.10	0.01012
69.22	0.01016
69.33	0.01020
69.45	0.01024
69.57	0.01029
69.68	0.01033
69.8	0.01037
69.91	0.01041
70.03	0.01045
70.15	0.01049
70.26	0.01053
70.38	0.01057
70.49	0.01061
70.61	0.01065
70.73	0.01069
70.84	0.01073
70.96	0.01077
71.07	0.01081
71.19	0.01085
71.31	0.01089
71.42	0.01093
71.54	0.01097
71.65	0.01101
71.77	0.01105
71.89	0.01109
72.00	0.01113
72.12	0.01117
72.23	0.01121
72.35	0.01125
72.47	0.01129
72.58	0.01133
72.7	0.01137
72.81	0.01141
72.93	0.01145
73.04	0.0115
73.16	0.01154
73.28	0.01158
73.39	0.01162
73.51	0.01166
73.62	0.0117
73.74	0.01174
73.86	0.01178
73.97	0.01182
74.09	0.01186
74.20	0.0119
74.32	0.01194
74.44	0.01198
74.55	0.01202
74.67	0.01206
74.78	0.01210
74.90	0.01214
75.02	0.01218
75.13	0.01222
75.25	0.01226
75.36	0.01230
75.48	0.01234
75.6	0.01238
75.71	0.01242
75.83	0.01246
75.94	0.01250
76.06	0.01254
76.18	0.01258
76.29	0.01262
76.41	0.01266
76.52	0.01271
76.64	0.01275
76.76	0.01279
76.87	0.01283
76.99	0.01287
77.10	0.01291
77.22	0.01295
77.33	0.01299
77.45	0.01303
77.57	0.01307
77.68	0.01311
77.8	0.01315
77.91	0.01319
78.03	0.01323
78.15	0.01327
78.26	0.01331
78.38	0.01335
78.49	0.01339
78.61	0.01343
78.73	0.01347
78.84	0.01351
78.96	0.01355
79.07	0.01359
79.19	0.01363
79.31	0.01367
79.42	0.01371
79.54	0.01375
79.65	0.01379
79.77	0.01383
79.89	0.01387
80.00	0.01392
80.12	0.01396
80.23	0.014
80.35	0.01404
80.47	0.01408
80.58	0.01412
80.7	0.01416
80.81	0.0142
80.93	0.01424
81.05	0.01428
81.05	0.01428
