tab 	magic_measurements
measurement_temp	er_citation_names	magic_software_packages	measurement_number	measurement_standard	er_site_name	er_sample_name	treatment_temp	magic_instrument_codes	er_location_name	measurement_magn_moment	measurement_flag	magic_experiment_name	measurement_lab_field_dc	er_specimen_name	treatment_dc_field	magic_method_codes	er_scientist_mail_names
273	This study	pmagpy-1.51b	293	u		TC04-15-03	273	SIO-Maud	unknown	-7.996e-07	g	TC04-15-03F:LP-HYS	-3.370e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	294	u		TC04-15-03	273	SIO-Maud	unknown	-7.993e-07	g	TC04-15-03F:LP-HYS	-3.330e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	295	u		TC04-15-03	273	SIO-Maud	unknown	-7.989e-07	g	TC04-15-03F:LP-HYS	-3.290e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	296	u		TC04-15-03	273	SIO-Maud	unknown	-7.985e-07	g	TC04-15-03F:LP-HYS	-3.250e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	297	u		TC04-15-03	273	SIO-Maud	unknown	-7.981e-07	g	TC04-15-03F:LP-HYS	-3.210e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	298	u		TC04-15-03	273	SIO-Maud	unknown	-7.976e-07	g	TC04-15-03F:LP-HYS	-3.170e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	299	u		TC04-15-03	273	SIO-Maud	unknown	-7.972e-07	g	TC04-15-03F:LP-HYS	-3.130e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	300	u		TC04-15-03	273	SIO-Maud	unknown	-7.967e-07	g	TC04-15-03F:LP-HYS	-3.090e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	301	u		TC04-15-03	273	SIO-Maud	unknown	-7.962e-07	g	TC04-15-03F:LP-HYS	-3.050e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	302	u		TC04-15-03	273	SIO-Maud	unknown	-7.957e-07	g	TC04-15-03F:LP-HYS	-3.010e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	303	u		TC04-15-03	273	SIO-Maud	unknown	-7.952e-07	g	TC04-15-03F:LP-HYS	-2.970e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	304	u		TC04-15-03	273	SIO-Maud	unknown	-7.945e-07	g	TC04-15-03F:LP-HYS	-2.930e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	305	u		TC04-15-03	273	SIO-Maud	unknown	-7.941e-07	g	TC04-15-03F:LP-HYS	-2.890e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	306	u		TC04-15-03	273	SIO-Maud	unknown	-7.935e-07	g	TC04-15-03F:LP-HYS	-2.850e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	307	u		TC04-15-03	273	SIO-Maud	unknown	-7.927e-07	g	TC04-15-03F:LP-HYS	-2.810e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	308	u		TC04-15-03	273	SIO-Maud	unknown	-7.920e-07	g	TC04-15-03F:LP-HYS	-2.770e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	309	u		TC04-15-03	273	SIO-Maud	unknown	-7.914e-07	g	TC04-15-03F:LP-HYS	-2.730e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	310	u		TC04-15-03	273	SIO-Maud	unknown	-7.908e-07	g	TC04-15-03F:LP-HYS	-2.690e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	311	u		TC04-15-03	273	SIO-Maud	unknown	-7.899e-07	g	TC04-15-03F:LP-HYS	-2.650e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	312	u		TC04-15-03	273	SIO-Maud	unknown	-7.892e-07	g	TC04-15-03F:LP-HYS	-2.610e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	313	u		TC04-15-03	273	SIO-Maud	unknown	-7.885e-07	g	TC04-15-03F:LP-HYS	-2.570e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	314	u		TC04-15-03	273	SIO-Maud	unknown	-7.877e-07	g	TC04-15-03F:LP-HYS	-2.530e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	315	u		TC04-15-03	273	SIO-Maud	unknown	-7.868e-07	g	TC04-15-03F:LP-HYS	-2.490e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	316	u		TC04-15-03	273	SIO-Maud	unknown	-7.858e-07	g	TC04-15-03F:LP-HYS	-2.450e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	317	u		TC04-15-03	273	SIO-Maud	unknown	-7.848e-07	g	TC04-15-03F:LP-HYS	-2.410e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	318	u		TC04-15-03	273	SIO-Maud	unknown	-7.839e-07	g	TC04-15-03F:LP-HYS	-2.370e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	319	u		TC04-15-03	273	SIO-Maud	unknown	-7.830e-07	g	TC04-15-03F:LP-HYS	-2.330e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	320	u		TC04-15-03	273	SIO-Maud	unknown	-7.817e-07	g	TC04-15-03F:LP-HYS	-2.290e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	321	u		TC04-15-03	273	SIO-Maud	unknown	-7.805e-07	g	TC04-15-03F:LP-HYS	-2.250e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	322	u		TC04-15-03	273	SIO-Maud	unknown	-7.795e-07	g	TC04-15-03F:LP-HYS	-2.210e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	323	u		TC04-15-03	273	SIO-Maud	unknown	-7.781e-07	g	TC04-15-03F:LP-HYS	-2.170e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	324	u		TC04-15-03	273	SIO-Maud	unknown	-7.769e-07	g	TC04-15-03F:LP-HYS	-2.130e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	325	u		TC04-15-03	273	SIO-Maud	unknown	-7.755e-07	g	TC04-15-03F:LP-HYS	-2.090e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	326	u		TC04-15-03	273	SIO-Maud	unknown	-7.741e-07	g	TC04-15-03F:LP-HYS	-2.050e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	327	u		TC04-15-03	273	SIO-Maud	unknown	-7.724e-07	g	TC04-15-03F:LP-HYS	-2.010e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	328	u		TC04-15-03	273	SIO-Maud	unknown	-7.708e-07	g	TC04-15-03F:LP-HYS	-1.970e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	329	u		TC04-15-03	273	SIO-Maud	unknown	-7.691e-07	g	TC04-15-03F:LP-HYS	-1.930e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	330	u		TC04-15-03	273	SIO-Maud	unknown	-7.671e-07	g	TC04-15-03F:LP-HYS	-1.890e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	331	u		TC04-15-03	273	SIO-Maud	unknown	-7.654e-07	g	TC04-15-03F:LP-HYS	-1.850e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	332	u		TC04-15-03	273	SIO-Maud	unknown	-7.634e-07	g	TC04-15-03F:LP-HYS	-1.810e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	333	u		TC04-15-03	273	SIO-Maud	unknown	-7.611e-07	g	TC04-15-03F:LP-HYS	-1.770e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	334	u		TC04-15-03	273	SIO-Maud	unknown	-7.582e-07	g	TC04-15-03F:LP-HYS	-1.730e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	335	u		TC04-15-03	273	SIO-Maud	unknown	-7.562e-07	g	TC04-15-03F:LP-HYS	-1.690e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	336	u		TC04-15-03	273	SIO-Maud	unknown	-7.539e-07	g	TC04-15-03F:LP-HYS	-1.650e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	337	u		TC04-15-03	273	SIO-Maud	unknown	-7.511e-07	g	TC04-15-03F:LP-HYS	-1.610e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	338	u		TC04-15-03	273	SIO-Maud	unknown	-7.484e-07	g	TC04-15-03F:LP-HYS	-1.570e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	339	u		TC04-15-03	273	SIO-Maud	unknown	-7.451e-07	g	TC04-15-03F:LP-HYS	-1.530e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	340	u		TC04-15-03	273	SIO-Maud	unknown	-7.419e-07	g	TC04-15-03F:LP-HYS	-1.490e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	341	u		TC04-15-03	273	SIO-Maud	unknown	-7.385e-07	g	TC04-15-03F:LP-HYS	-1.450e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	342	u		TC04-15-03	273	SIO-Maud	unknown	-7.352e-07	g	TC04-15-03F:LP-HYS	-1.410e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	343	u		TC04-15-03	273	SIO-Maud	unknown	-7.311e-07	g	TC04-15-03F:LP-HYS	-1.370e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	344	u		TC04-15-03	273	SIO-Maud	unknown	-7.271e-07	g	TC04-15-03F:LP-HYS	-1.330e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	345	u		TC04-15-03	273	SIO-Maud	unknown	-7.229e-07	g	TC04-15-03F:LP-HYS	-1.290e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	346	u		TC04-15-03	273	SIO-Maud	unknown	-7.184e-07	g	TC04-15-03F:LP-HYS	-1.250e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	347	u		TC04-15-03	273	SIO-Maud	unknown	-7.136e-07	g	TC04-15-03F:LP-HYS	-1.210e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	348	u		TC04-15-03	273	SIO-Maud	unknown	-7.088e-07	g	TC04-15-03F:LP-HYS	-1.170e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	349	u		TC04-15-03	273	SIO-Maud	unknown	-7.036e-07	g	TC04-15-03F:LP-HYS	-1.130e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	350	u		TC04-15-03	273	SIO-Maud	unknown	-6.981e-07	g	TC04-15-03F:LP-HYS	-1.090e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	351	u		TC04-15-03	273	SIO-Maud	unknown	-6.925e-07	g	TC04-15-03F:LP-HYS	-1.050e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	352	u		TC04-15-03	273	SIO-Maud	unknown	-6.863e-07	g	TC04-15-03F:LP-HYS	-1.010e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	353	u		TC04-15-03	273	SIO-Maud	unknown	-6.798e-07	g	TC04-15-03F:LP-HYS	-9.698e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	354	u		TC04-15-03	273	SIO-Maud	unknown	-6.731e-07	g	TC04-15-03F:LP-HYS	-9.297e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	355	u		TC04-15-03	273	SIO-Maud	unknown	-6.660e-07	g	TC04-15-03F:LP-HYS	-8.897e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	356	u		TC04-15-03	273	SIO-Maud	unknown	-6.585e-07	g	TC04-15-03F:LP-HYS	-8.498e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	357	u		TC04-15-03	273	SIO-Maud	unknown	-6.506e-07	g	TC04-15-03F:LP-HYS	-8.098e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	358	u		TC04-15-03	273	SIO-Maud	unknown	-6.423e-07	g	TC04-15-03F:LP-HYS	-7.696e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	359	u		TC04-15-03	273	SIO-Maud	unknown	-6.336e-07	g	TC04-15-03F:LP-HYS	-7.297e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	360	u		TC04-15-03	273	SIO-Maud	unknown	-6.242e-07	g	TC04-15-03F:LP-HYS	-6.898e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	361	u		TC04-15-03	273	SIO-Maud	unknown	-6.147e-07	g	TC04-15-03F:LP-HYS	-6.498e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	362	u		TC04-15-03	273	SIO-Maud	unknown	-6.042e-07	g	TC04-15-03F:LP-HYS	-6.098e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	363	u		TC04-15-03	273	SIO-Maud	unknown	-5.933e-07	g	TC04-15-03F:LP-HYS	-5.698e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	364	u		TC04-15-03	273	SIO-Maud	unknown	-5.818e-07	g	TC04-15-03F:LP-HYS	-5.297e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	365	u		TC04-15-03	273	SIO-Maud	unknown	-5.696e-07	g	TC04-15-03F:LP-HYS	-4.898e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	366	u		TC04-15-03	273	SIO-Maud	unknown	-5.565e-07	g	TC04-15-03F:LP-HYS	-4.497e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	367	u		TC04-15-03	273	SIO-Maud	unknown	-5.430e-07	g	TC04-15-03F:LP-HYS	-4.097e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	368	u		TC04-15-03	273	SIO-Maud	unknown	-5.285e-07	g	TC04-15-03F:LP-HYS	-3.698e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	369	u		TC04-15-03	273	SIO-Maud	unknown	-5.132e-07	g	TC04-15-03F:LP-HYS	-3.300e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	370	u		TC04-15-03	273	SIO-Maud	unknown	-4.968e-07	g	TC04-15-03F:LP-HYS	-2.895e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	371	u		TC04-15-03	273	SIO-Maud	unknown	-4.795e-07	g	TC04-15-03F:LP-HYS	-2.495e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	372	u		TC04-15-03	273	SIO-Maud	unknown	-4.608e-07	g	TC04-15-03F:LP-HYS	-2.096e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	373	u		TC04-15-03	273	SIO-Maud	unknown	-4.407e-07	g	TC04-15-03F:LP-HYS	-1.696e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	374	u		TC04-15-03	273	SIO-Maud	unknown	-4.189e-07	g	TC04-15-03F:LP-HYS	-1.295e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	375	u		TC04-15-03	273	SIO-Maud	unknown	-3.951e-07	g	TC04-15-03F:LP-HYS	-8.964e-03	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	376	u		TC04-15-03	273	SIO-Maud	unknown	-3.679e-07	g	TC04-15-03F:LP-HYS	-4.966e-03	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	377	u		TC04-15-03	273	SIO-Maud	unknown	-3.351e-07	g	TC04-15-03F:LP-HYS	-9.668e-04	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	378	u		TC04-15-03	273	SIO-Maud	unknown	-2.978e-07	g	TC04-15-03F:LP-HYS	3.023e-03	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	379	u		TC04-15-03	273	SIO-Maud	unknown	-2.573e-07	g	TC04-15-03F:LP-HYS	7.015e-03	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	380	u		TC04-15-03	273	SIO-Maud	unknown	-2.147e-07	g	TC04-15-03F:LP-HYS	1.102e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	381	u		TC04-15-03	273	SIO-Maud	unknown	-1.704e-07	g	TC04-15-03F:LP-HYS	1.502e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	382	u		TC04-15-03	273	SIO-Maud	unknown	-1.234e-07	g	TC04-15-03F:LP-HYS	1.902e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	383	u		TC04-15-03	273	SIO-Maud	unknown	-7.252e-08	g	TC04-15-03F:LP-HYS	2.302e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	384	u		TC04-15-03	273	SIO-Maud	unknown	-1.739e-08	g	TC04-15-03F:LP-HYS	2.702e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	385	u		TC04-15-03	273	SIO-Maud	unknown	4.160e-08	g	TC04-15-03F:LP-HYS	3.102e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	386	u		TC04-15-03	273	SIO-Maud	unknown	1.030e-07	g	TC04-15-03F:LP-HYS	3.503e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	387	u		TC04-15-03	273	SIO-Maud	unknown	1.653e-07	g	TC04-15-03F:LP-HYS	3.902e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	388	u		TC04-15-03	273	SIO-Maud	unknown	2.273e-07	g	TC04-15-03F:LP-HYS	4.302e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	389	u		TC04-15-03	273	SIO-Maud	unknown	2.881e-07	g	TC04-15-03F:LP-HYS	4.704e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	390	u		TC04-15-03	273	SIO-Maud	unknown	3.467e-07	g	TC04-15-03F:LP-HYS	5.106e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	391	u		TC04-15-03	273	SIO-Maud	unknown	4.027e-07	g	TC04-15-03F:LP-HYS	5.504e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	392	u		TC04-15-03	273	SIO-Maud	unknown	4.557e-07	g	TC04-15-03F:LP-HYS	5.903e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	393	u		TC04-15-03	273	SIO-Maud	unknown	5.030e-07	g	TC04-15-03F:LP-HYS	6.303e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	394	u		TC04-15-03	273	SIO-Maud	unknown	5.441e-07	g	TC04-15-03F:LP-HYS	6.702e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	395	u		TC04-15-03	273	SIO-Maud	unknown	5.783e-07	g	TC04-15-03F:LP-HYS	7.102e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	396	u		TC04-15-03	273	SIO-Maud	unknown	6.057e-07	g	TC04-15-03F:LP-HYS	7.503e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	397	u		TC04-15-03	273	SIO-Maud	unknown	6.270e-07	g	TC04-15-03F:LP-HYS	7.903e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	398	u		TC04-15-03	273	SIO-Maud	unknown	6.435e-07	g	TC04-15-03F:LP-HYS	8.303e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	399	u		TC04-15-03	273	SIO-Maud	unknown	6.564e-07	g	TC04-15-03F:LP-HYS	8.702e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	400	u		TC04-15-03	273	SIO-Maud	unknown	6.668e-07	g	TC04-15-03F:LP-HYS	9.102e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	401	u		TC04-15-03	273	SIO-Maud	unknown	6.757e-07	g	TC04-15-03F:LP-HYS	9.504e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	402	u		TC04-15-03	273	SIO-Maud	unknown	6.835e-07	g	TC04-15-03F:LP-HYS	9.905e-02	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	403	u		TC04-15-03	273	SIO-Maud	unknown	6.905e-07	g	TC04-15-03F:LP-HYS	1.031e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	404	u		TC04-15-03	273	SIO-Maud	unknown	6.968e-07	g	TC04-15-03F:LP-HYS	1.070e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	405	u		TC04-15-03	273	SIO-Maud	unknown	7.025e-07	g	TC04-15-03F:LP-HYS	1.110e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	406	u		TC04-15-03	273	SIO-Maud	unknown	7.084e-07	g	TC04-15-03F:LP-HYS	1.150e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	407	u		TC04-15-03	273	SIO-Maud	unknown	7.132e-07	g	TC04-15-03F:LP-HYS	1.190e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	408	u		TC04-15-03	273	SIO-Maud	unknown	7.180e-07	g	TC04-15-03F:LP-HYS	1.230e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	409	u		TC04-15-03	273	SIO-Maud	unknown	7.223e-07	g	TC04-15-03F:LP-HYS	1.270e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	410	u		TC04-15-03	273	SIO-Maud	unknown	7.265e-07	g	TC04-15-03F:LP-HYS	1.310e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	411	u		TC04-15-03	273	SIO-Maud	unknown	7.305e-07	g	TC04-15-03F:LP-HYS	1.350e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	412	u		TC04-15-03	273	SIO-Maud	unknown	7.343e-07	g	TC04-15-03F:LP-HYS	1.390e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	413	u		TC04-15-03	273	SIO-Maud	unknown	7.380e-07	g	TC04-15-03F:LP-HYS	1.430e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	414	u		TC04-15-03	273	SIO-Maud	unknown	7.414e-07	g	TC04-15-03F:LP-HYS	1.470e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	415	u		TC04-15-03	273	SIO-Maud	unknown	7.447e-07	g	TC04-15-03F:LP-HYS	1.510e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	416	u		TC04-15-03	273	SIO-Maud	unknown	7.478e-07	g	TC04-15-03F:LP-HYS	1.550e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	417	u		TC04-15-03	273	SIO-Maud	unknown	7.508e-07	g	TC04-15-03F:LP-HYS	1.590e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	418	u		TC04-15-03	273	SIO-Maud	unknown	7.535e-07	g	TC04-15-03F:LP-HYS	1.630e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	419	u		TC04-15-03	273	SIO-Maud	unknown	7.560e-07	g	TC04-15-03F:LP-HYS	1.670e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	420	u		TC04-15-03	273	SIO-Maud	unknown	7.584e-07	g	TC04-15-03F:LP-HYS	1.710e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	421	u		TC04-15-03	273	SIO-Maud	unknown	7.607e-07	g	TC04-15-03F:LP-HYS	1.750e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	422	u		TC04-15-03	273	SIO-Maud	unknown	7.630e-07	g	TC04-15-03F:LP-HYS	1.790e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	423	u		TC04-15-03	273	SIO-Maud	unknown	7.649e-07	g	TC04-15-03F:LP-HYS	1.830e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	424	u		TC04-15-03	273	SIO-Maud	unknown	7.669e-07	g	TC04-15-03F:LP-HYS	1.870e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	425	u		TC04-15-03	273	SIO-Maud	unknown	7.687e-07	g	TC04-15-03F:LP-HYS	1.910e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	426	u		TC04-15-03	273	SIO-Maud	unknown	7.705e-07	g	TC04-15-03F:LP-HYS	1.950e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	427	u		TC04-15-03	273	SIO-Maud	unknown	7.721e-07	g	TC04-15-03F:LP-HYS	1.990e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	428	u		TC04-15-03	273	SIO-Maud	unknown	7.737e-07	g	TC04-15-03F:LP-HYS	2.030e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	429	u		TC04-15-03	273	SIO-Maud	unknown	7.752e-07	g	TC04-15-03F:LP-HYS	2.070e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	430	u		TC04-15-03	273	SIO-Maud	unknown	7.766e-07	g	TC04-15-03F:LP-HYS	2.110e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	431	u		TC04-15-03	273	SIO-Maud	unknown	7.780e-07	g	TC04-15-03F:LP-HYS	2.150e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	432	u		TC04-15-03	273	SIO-Maud	unknown	7.792e-07	g	TC04-15-03F:LP-HYS	2.190e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	433	u		TC04-15-03	273	SIO-Maud	unknown	7.804e-07	g	TC04-15-03F:LP-HYS	2.230e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	434	u		TC04-15-03	273	SIO-Maud	unknown	7.815e-07	g	TC04-15-03F:LP-HYS	2.270e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	435	u		TC04-15-03	273	SIO-Maud	unknown	7.826e-07	g	TC04-15-03F:LP-HYS	2.310e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	436	u		TC04-15-03	273	SIO-Maud	unknown	7.836e-07	g	TC04-15-03F:LP-HYS	2.350e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	437	u		TC04-15-03	273	SIO-Maud	unknown	7.846e-07	g	TC04-15-03F:LP-HYS	2.390e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	438	u		TC04-15-03	273	SIO-Maud	unknown	7.855e-07	g	TC04-15-03F:LP-HYS	2.430e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	439	u		TC04-15-03	273	SIO-Maud	unknown	7.864e-07	g	TC04-15-03F:LP-HYS	2.470e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	440	u		TC04-15-03	273	SIO-Maud	unknown	7.873e-07	g	TC04-15-03F:LP-HYS	2.510e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	441	u		TC04-15-03	273	SIO-Maud	unknown	7.882e-07	g	TC04-15-03F:LP-HYS	2.550e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	442	u		TC04-15-03	273	SIO-Maud	unknown	7.888e-07	g	TC04-15-03F:LP-HYS	2.590e-01	TC04-15-03F		LP-HYS	
